Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
TRYKWD=X,TRY/KWD,CCY,CURRENCY,Foreign Exchange,KWD,KWD,0.1146,0.1075,0.1355,,
EURPGK=X,EUR/PGK,CCY,CURRENCY,Foreign Exchange,PGK,PGK,3.0372,2.7714,3.3208,,
HUFIDR=X,HUF/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,47.2058,44.5019,52.3413,,
HRKRUB=X,HRK/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,8.2387,6.1002,12.9060,,
GMD=X,USD/GMD,CCY,CURRENCY,Foreign Exchange,GMD,GMD,39.2500,38.9500,44.3000,,
ISKEUR=X,ISK/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.0068,0.0064,0.0069,,
PKRGBP=X,PKR/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.0063,0.0058,0.0067,,
VUVNGN=X,VUV/NGN,CCY,CURRENCY,Foreign Exchange,NGN,NGN,1.7902,1.5645,1.9093,,
GBPXAF=X,GBP/XAF,CCY,CURRENCY,Foreign Exchange,XAF,XAF,931.6832,813.7354,939.5521,,
CNHHKD=X,CNH/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,1.2476,1.2304,1.2692,,
TWDILS=X,TWD/ILS,CCY,CURRENCY,Foreign Exchange,ILS,ILS,0.1214,0.1133,0.1294,,
MXNZAR=X,MXN/ZAR,CCY,CURRENCY,Foreign Exchange,ZAR,ZAR,0.7882,0.7608,0.8443,,
AEDRUB=X,AED/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,15.4389,9.3343,21.4527,,
EURVEF=X,EUR/VEF,CCY,CURRENCY,Foreign Exchange,,,6.9882,6.6408,8.5781,,
SGDMXN=X,SGD/MXN,CCY,CURRENCY,Foreign Exchange,MXN,MXN,11.4995,10.3820,11.7468,,
CHFSTD=X,CHF/STD,CCY,CURRENCY,Foreign Exchange,STD,STD,23459.4336,19805.9590,29006.5273,,
KYDEUR=X,KYD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,1.1081,0.8949,1.1661,,
EUR-ETB.F,EUR/ETB,FRA,CURRENCY,Foreign Exchange,ETB,ETB,26.6960,26.6059,27.2141,,
MADAUD=X,MAD/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,0.1368,0.1240,0.1391,,
NIO=X,USD/NIO,CCY,CURRENCY,Foreign Exchange,NIO,NIO,27.3044,25.9000,27.3044,,
EURJOD=X,EUR/JOD,CCY,CURRENCY,Foreign Exchange,JOD,JOD,0.7800,0.7405,0.9658,,
EGPCAD=X,EGP/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,0.1628,0.1497,0.1687,,
GBPHKD=X,GBP/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,12.1149,11.2894,13.3222,,
PGKEUR=X,PGK/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.3294,0.3012,0.3610,,
AEDLKR=X,AED/LKR,CCY,CURRENCY,Foreign Exchange,LKR,LKR,36.4104,35.2615,37.1577,,
ISKUSD=X,ISK/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0075,0.0071,0.0088,,
BRLMYR=X,BRL/MYR,CCY,CURRENCY,Foreign Exchange,MYR,MYR,1.2086,1.1208,1.4418,,
THBCNY=X,THB/CNY,CCY,CURRENCY,Foreign Exchange,CNY,CNY,0.1822,0.1808,0.1955,,
LTLKRW=X,LTL/KRW,CCY,CURRENCY,Foreign Exchange,KRW,KRW,361.1523,359.0530,407.1912,,
MURIDR=X,MUR/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,376.7326,351.0720,411.1142,,
JPYWST=X,JPY/WST,CCY,CURRENCY,Foreign Exchange,WST,WST,0.0208,0.0199,0.0230,,
PENCHF=X,PEN/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.2979,0.2398,0.3427,,
ARSPYG=X,ARS/PYG,CCY,CURRENCY,Foreign Exchange,PYG,PYG,564.4803,492.0536,572.0465,,
DKKNOK=X,DKK/NOK,CCY,CURRENCY,Foreign Exchange,NOK,NOK,1.1990,1.0872,1.3295,,
AEDNOK=X,AED/NOK,CCY,CURRENCY,Foreign Exchange,NOK,NOK,2.2122,1.6691,2.2919,,
HKD=X,USD/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,7.7508,7.7452,7.7745,,
CADMMK=X,CAD/MMK,CCY,CURRENCY,Foreign Exchange,MMK,MMK,949.9725,802.5256,951.5033,,
ZARHRK=X,ZAR/HRK,CCY,CURRENCY,Foreign Exchange,HRK,HRK,0.5574,0.5189,0.6077,,
SGDNOK=X,SGD/NOK,CCY,CURRENCY,Foreign Exchange,NOK,NOK,5.9651,4.9140,6.1165,,
GBPSEK=X,GBP/SEK,CCY,CURRENCY,Foreign Exchange,SEK,SEK,13.2808,11.3967,13.3693,,
HRKRON=X,HRK/RON,CCY,CURRENCY,Foreign Exchange,,,0.5838,0.5661,0.5970,,
CADKYD=X,CAD/KYD,CCY,CURRENCY,Foreign Exchange,KYD,KYD,0.6435,0.6390,0.7658,,
CLPVEF=X,CLP/VEF FIXING,CCY,CURRENCY,Foreign Exchange,,,0.0099,0.0097,0.0114,,
HUFISK=X,HUF/ISK,CCY,CURRENCY,Foreign Exchange,ISK,ISK,0.4754,0.4601,0.5108,,
NZDSEK=X,NZD/SEK,CCY,CURRENCY,Foreign Exchange,SEK,SEK,5.6900,5.5568,6.7036,,
19752593.SW,GOLD 999.9/1000    ,EBS,CURRENCY,Foreign Exchange,CHF,CHF,511.1000,,,,
JPYBBD=X,JPY/BBD,CCY,CURRENCY,Foreign Exchange,BBD,BBD,0.0162,0.0159,0.0198,,
EURILS=X,EUR/ILS,CCY,CURRENCY,Foreign Exchange,ILS,ILS,4.1473,4.1128,4.9465,,
JPYXDR=X,JPY/XDR,CCY,CURRENCY,Foreign Exchange,,,0.0058,0.0057,0.0064,,
CZKLTL=X,CZK/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,0.1270,0.1125,0.1276,,
PLNVUV=X,PLN/VUV,CCY,CURRENCY,Foreign Exchange,VUV,VUV,29.6675,27.4295,31.6996,,
SEKCNH=X,SEK/CNH,CCY,CURRENCY,Foreign Exchange,,,0.7312,0.7009,0.9154,,
CHFLBP=X,CHF/LBP,CCY,CURRENCY,Foreign Exchange,LBP,LBP,1589.9645,1477.5175,2106.1565,,
MYRCNY=X,MYR/CNY,CCY,CURRENCY,Foreign Exchange,CNY,CNY,1.6334,1.6183,1.9611,,
JPYCZK=X,JPY/CZK,CCY,CURRENCY,Foreign Exchange,CZK,CZK,0.1992,0.1843,0.2174,,
BNDIDR=X,BND/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,9776.2305,9183.6689,10031.1650,,
XDRLTL=X,XDR/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,4.3088,3.7958,4.3446,,
TWDCNH=X,TWD/CNH,CCY,CURRENCY,Foreign Exchange,,,0.2002,0.1939,0.2074,,
EURPLN=X,EUR/PLN,CCY,CURRENCY,Foreign Exchange,PLN,PLN,4.1291,3.9670,4.4004,,
ZARHKD=X,ZAR/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,0.6278,0.6135,0.7403,,
EOYN.F,EUR/JPY FIXING,FRA,CURRENCY,Foreign Exchange,JPY,JPY,131.8700,131.8700,149.0400,,
RONRUB=X,RON/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,14.1160,10.4657,22.0744,,
PLNIDR=X,PLN/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,3553.3826,3281.4419,3877.7427,,
DKKCLP=X,DKK/CLP FIXING,CCY,CURRENCY,Foreign Exchange,CLP,CLP,94.9626,86.8857,105.4525,,
JPYKYD=X,JPY/KYD,CCY,CURRENCY,Foreign Exchange,KYD,KYD,0.0066,0.0065,0.0081,,
GBPMDL=X,GBP/MDL,CCY,CURRENCY,Foreign Exchange,MDL,MDL,29.8083,22.7138,30.4359,,
GBPIRR=X,GBP/IRR,CCY,CURRENCY,Foreign Exchange,IRR,IRR,46109.8867,23291.5371,231642.8750,,
SEKCAD=X,SEK/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,0.1500,0.1388,0.1599,,
INRMUR=X,INR/MUR,CCY,CURRENCY,Foreign Exchange,MUR,MUR,0.5573,0.4904,0.5903,,
NOKXDR=X,NOK/XDR,CCY,CURRENCY,Foreign Exchange,,,0.0881,0.0864,0.1071,,
EOCD.F,EUR/CAD FIXING,FRA,CURRENCY,Foreign Exchange,CAD,CAD,1.3872,1.3872,1.4680,,
JPYBMD=X,JPY/BMD,CCY,CURRENCY,Foreign Exchange,BMD,BMD,0.0081,0.0080,0.0099,,
MXVUSD=X,MXV/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.3559,0.3546,0.3979,,
CZKILS=X,CZK/ILS,CCY,CURRENCY,Foreign Exchange,ILS,ILS,0.1532,0.1525,0.1793,,
19754106.SW,GOLD 999.9/1000    ,EBS,CURRENCY,Foreign Exchange,CHF,CHF,405.3000,,,,
HUFTHB=X,HUF/THB,CCY,CURRENCY,Foreign Exchange,THB,THB,0.1207,0.1125,0.1430,,
JODHKD=X,JOD/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,10.9358,10.9060,11.0122,,
EUR-BDT.F,EUR/BDT,FRA,CURRENCY,Foreign Exchange,BDT,BDT,105.9378,105.9378,107.5808,,
PLNAED=X,PLN/AED,CCY,CURRENCY,Foreign Exchange,AED,AED,0.9795,0.9255,1.2092,,
RUBJPY=X,RUB/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,2.1772,1.4674,2.9630,,
AUDXPF=X,AUD/XPF,CCY,CURRENCY,Foreign Exchange,XPF,XPF,80.9389,77.7773,87.3133,,
MURTRY=X,MUR/TRY,CCY,CURRENCY,Foreign Exchange,TRY,TRY,0.0747,0.0677,0.0800,,
OMRPHP=X,OMR/PHP,CCY,CURRENCY,Foreign Exchange,PHP,PHP,117.5052,112.0894,119.1454,,
ILSLTL=X,ILS/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,0.7952,0.6981,0.8081,,
XCDEUR=X,XCD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.3364,0.2718,0.3541,,
SEKSGD=X,SEK/SGD,CCY,CURRENCY,Foreign Exchange,SGD,SGD,0.1603,0.1537,0.1832,,
MKD=X,USD/MKD,CCY,CURRENCY,Foreign Exchange,MKD,MKD,56.0000,45.2600,58.7950,,
SGDDKK=X,SGD/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,4.9751,4.4038,5.2037,,
MADCHF=X,MAD/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.0968,0.0771,0.1109,,
AUDZAR=X,AUD/ZAR,CCY,CURRENCY,Foreign Exchange,ZAR,ZAR,9.2155,8.7646,10.1491,,
EURMVR=X,EUR/MVR,CCY,CURRENCY,Foreign Exchange,MVR,MVR,16.9129,16.0739,21.0000,,
BAMCHF=X,BAM/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.5333,0.4321,0.6258,,
BHDJPY=X,BHD/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,327.5273,268.1623,333.8069,,
SGDNZD=X,SGD/NZD,CCY,CURRENCY,Foreign Exchange,NZD,NZD,1.0962,0.9131,1.1138,,
AUDRSD=X,AUD/RSD,CCY,CURRENCY,Foreign Exchange,,,81.4211,78.4292,88.1321,,
DKKINR=X,DKK/INR,CCY,CURRENCY,Foreign Exchange,INR,INR,9.3646,8.7866,11.0642,,
TRYSEK=X,TRY/SEK,CCY,CURRENCY,Foreign Exchange,SEK,SEK,3.2174,2.9631,3.6207,,
DKKTWD=X,DKK/TWD,CCY,CURRENCY,Foreign Exchange,TWD,TWD,4.5779,4.4053,5.4865,,
JPYPLN=X,JPY/PLN,CCY,CURRENCY,Foreign Exchange,PLN,PLN,0.0304,0.0278,0.0327,,
CZKJPY=X,CZK/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,5.0211,4.5991,5.4266,,
EURMGA=X,EUR/MGA,CCY,CURRENCY,Foreign Exchange,,,3621.0315,2876.4888,3667.0344,,
JPYSAR=X,JPY/SAR,CCY,CURRENCY,Foreign Exchange,SAR,SAR,0.0304,0.0298,0.0371,,
INRHKD=X,INR/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,0.1221,0.1203,0.1294,,
EUR-AZN.F,EUR/AZN,FRA,CURRENCY,Foreign Exchange,,,1.0689,1.0689,1.0858,,
CHFEGP=X,CHF/EGP,CCY,CURRENCY,Foreign Exchange,EGP,EGP,8.2646,6.9839,9.9720,,
GBPTJS=X,GBP/TJS,CCY,CURRENCY,Foreign Exchange,TJS,TJS,9.7853,7.7133,9.9723,,
CHFNPR=X,CHF/NPR,CCY,CURRENCY,Foreign Exchange,NPR,NPR,107.1328,96.4089,137.3723,,
LKRQAR=X,LKR/QAR,CCY,CURRENCY,Foreign Exchange,QAR,QAR,0.0272,0.0267,0.0281,,
EURFKP=X,EUR/FKP,CCY,CURRENCY,Foreign Exchange,FKP,FKP,0.6975,0.6766,4.1002,,
FJDDKK=X,FJD/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,3.1935,2.9663,3.4561,,
BMDEUR=X,BMD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.9079,0.7338,0.9562,,
EURCNH=X,EUR/CNH,CCY,CURRENCY,Foreign Exchange,,,6.8426,6.5519,8.4665,,
CADCVE=X,CAD/CVE,CCY,CURRENCY,Foreign Exchange,CVE,CVE,78.5710,73.3328,84.9022,,
PENCOP=X,PEN/COP,CCY,CURRENCY,Foreign Exchange,COP,COP,845.1281,660.1772,867.8466,,
EGPPLN=X,EGP/PLN,CCY,CURRENCY,Foreign Exchange,PLN,PLN,0.4789,0.4247,0.5265,,
QARINR=X,QAR/INR,CCY,CURRENCY,Foreign Exchange,INR,INR,17.4252,16.4556,17.6998,,
EURPAB=X,EUR/PAB,CCY,CURRENCY,Foreign Exchange,PAB,PAB,1.1014,1.0458,1.3628,,
PLNPHP=X,PLN/PHP,CCY,CURRENCY,Foreign Exchange,PHP,PHP,12.0694,11.1777,14.3642,,
MXNCOP=X,MXN/COP,CCY,CURRENCY,Foreign Exchange,COP,COP,171.6797,140.1051,175.8316,,
DKKHKD=X,DKK/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,1.1439,1.0887,1.4164,,
JPYBSD=X,JPY/BSD,CCY,CURRENCY,Foreign Exchange,BSD,BSD,0.0081,0.0080,0.0099,,
UYUBRL=X,UYU/BRL FIXING,CCY,CURRENCY,Foreign Exchange,BRL,BRL,0.1149,0.0925,0.1304,,
EGPMUR=X,EGP/MUR,CCY,CURRENCY,Foreign Exchange,MUR,MUR,4.5178,4.2084,4.8129,,
UAHUSD=X,UAH/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0456,0.0296,0.0858,,
AEDPLN=X,AED/PLN,CCY,CURRENCY,Foreign Exchange,PLN,PLN,1.0207,0.8270,1.0804,,
THBGBP=X,THB/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.0188,0.0181,0.0211,,
AEDEGP=X,AED/EGP,CCY,CURRENCY,Foreign Exchange,EGP,EGP,2.1314,1.9384,2.1367,,
DKKIDR=X,DKK/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,1966.5720,1827.6753,2178.2483,,
CADXDR=X,CAD/XDR,CCY,CURRENCY,Foreign Exchange,,,0.5618,0.5547,0.6134,,
RONAED=X,RON/AED,CCY,CURRENCY,Foreign Exchange,AED,AED,0.9144,0.8641,1.1477,,
KWDTWD=X,KWD/TWD,CCY,CURRENCY,Foreign Exchange,TWD,TWD,102.5148,100.5657,109.4381,,
KWDCZK=X,KWD/CZK,CCY,CURRENCY,Foreign Exchange,CZK,CZK,81.2311,71.2833,86.9261,,
CHFIQD=X,CHF/IQD,CCY,CURRENCY,Foreign Exchange,IQD,IQD,1226.1055,1112.2155,1586.4806,,
EUR-GYD.F,EUR/GYD,FRA,CURRENCY,Foreign Exchange,GYD,GYD,281.0906,280.0742,285.5604,,
EURMYR=X,EUR/MYR,CCY,CURRENCY,Foreign Exchange,MYR,MYR,4.1845,3.8508,4.3817,,
KRWKES=X,KRW/KES,CCY,CURRENCY,Foreign Exchange,KES,KES,0.0892,0.0804,0.0915,,
BRLMXN=X,BRL/MXN,CCY,CURRENCY,Foreign Exchange,MXN,MXN,4.9799,4.5745,5.8941,,
HUFMAD=X,HUF/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,0.0348,0.0333,0.0369,,
GBPSDG=X,GBP/SDG,CCY,CURRENCY,Foreign Exchange,,,9.3185,4.8634,9.7792,,
OMRTRY=X,OMR/TRY,CCY,CURRENCY,Foreign Exchange,TRY,TRY,6.8592,5.4196,7.2962,,
RUBBRL=X,RUB/BRL,CCY,CURRENCY,Foreign Exchange,BRL,BRL,0.0555,0.0347,0.0649,,
SGDBHD=X,SGD/BHD,CCY,CURRENCY,Foreign Exchange,BHD,BHD,0.2768,0.2704,0.3050,,
BAM=X,USD/BAM,CCY,CURRENCY,Foreign Exchange,BAM,BAM,1.7773,1.4387,1.8673,,
HKDJOD=X,HKD/JOD,CCY,CURRENCY,Foreign Exchange,JOD,JOD,0.0914,0.0908,0.0917,,
TRYCAD=X,TRY/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,0.4825,0.4419,0.5343,,
OMRISK=X,OMR/ISK,CCY,CURRENCY,Foreign Exchange,ISK,ISK,348.3896,295.4557,365.2987,,
JPYMMK=X,JPY/MMK,CCY,CURRENCY,Foreign Exchange,MMK,MMK,9.8055,8.4424,9.8208,,
JODKWD=X,JOD/KWD,CCY,CURRENCY,Foreign Exchange,KWD,KWD,0.4270,0.3978,0.4284,,
LVLPHP=X,LVL/PHP,CCY,CURRENCY,Foreign Exchange,PHP,PHP,72.5800,66.0695,88.6422,,
GBPGEL=X,GBP/GEL,CCY,CURRENCY,Foreign Exchange,GEL,GEL,3.5516,2.7446,3.7684,,
ZARJPY=X,ZAR/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,10.0003,9.3878,10.8170,,
NOKSAR=X,NOK/SAR,CCY,CURRENCY,Foreign Exchange,SAR,SAR,0.4616,0.4455,0.6118,,
JPYGNF=X,JPY/GNF,CCY,CURRENCY,Foreign Exchange,GNF,GNF,60.6485,57.1293,69.5246,,
QARJOD=X,QAR/JOD,CCY,CURRENCY,Foreign Exchange,JOD,JOD,0.1946,0.1911,0.1978,,
AUDGTQ=X,AUD/GTQ,CCY,CURRENCY,Foreign Exchange,GTQ,GTQ,5.7219,5.6236,7.3849,,
ISKDKK=X,ISK/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,0.0505,0.0473,0.0515,,
EUR-LTL.F,EUR/LTL,FRA,CURRENCY,Foreign Exchange,LTL,LTL,3.4528,3.4520,3.4530,,
TRYMAD=X,TRY/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,3.7176,3.4751,4.1423,,
NOKAUD=X,NOK/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,0.1649,0.1540,0.1794,,
SGDLKR=X,SGD/LKR,CCY,CURRENCY,Foreign Exchange,LKR,LKR,98.2053,93.3282,105.3417,,
DKKCNY=X,DKK/CNY,CCY,CURRENCY,Foreign Exchange,CNY,CNY,0.9165,0.8724,1.1354,,
ARSGBP=X,ARS/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.0701,0.0688,0.0778,,
AEDOMR=X,AED/OMR,CCY,CURRENCY,Foreign Exchange,OMR,OMR,0.1048,0.1047,0.1049,,
EUR-WST.F,EUR/WST,FRA,CURRENCY,Foreign Exchange,WST,WST,3.1171,3.1171,3.2128,,
CADUZS=X,CAD/UZS,CCY,CURRENCY,Foreign Exchange,UZS,UZS,2013.3580,1903.6813,2172.8613,,
EUR-SGD.F,EUR/SGD,FRA,CURRENCY,Foreign Exchange,SGD,SGD,1.5004,1.4404,1.6901,,
BGNDKK=X,BGN/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,3.8154,3.6274,3.8881,,
THBZWL=X,THB/ZWL,CCY,CURRENCY,Foreign Exchange,,,9.4598,9.3705,10.1530,,
LVLAUD=X,LVL/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,2.0743,1.9446,2.3496,,
KESJPY=X,KES/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,1.2131,1.1517,1.3499,,
INRTHB=X,INR/THB,CCY,CURRENCY,Foreign Exchange,THB,THB,0.5369,0.5086,0.5419,,
JPYSCR=X,JPY/SCR,CCY,CURRENCY,Foreign Exchange,SCR,SCR,0.1050,0.1038,0.1304,,
ISKMAD=X,ISK/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,0.0732,0.0704,0.0746,,
NZDXDR=X,NZD/XDR,CCY,CURRENCY,Foreign Exchange,,,0.4795,0.4736,0.5707,,
INRRUB=X,INR/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,0.8936,0.5700,1.2320,,
TRYTHB=X,TRY/THB,CCY,CURRENCY,Foreign Exchange,THB,THB,12.9039,11.8586,15.2547,,
LVL=X,USD/LVL,CCY,CURRENCY,Foreign Exchange,LVL,LVL,0.6205,0.5157,0.6193,,
EURBHD=X,EUR/BHD,CCY,CURRENCY,Foreign Exchange,BHD,BHD,0.4152,0.3943,0.5138,,
EONK.F,EUR/NOK FIXING,FRA,CURRENCY,Foreign Exchange,NOK,NOK,8.6861,8.1214,9.8469,,
COPPYG=X,COP/PYG,CCY,CURRENCY,Foreign Exchange,PYG,PYG,1.9169,1.7796,2.3602,,
BSDCHF=X,BSD/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.9473,0.7187,1.0240,,
SVCCHF=X,SVC/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.1084,0.0822,0.1171,,
TRYNZD=X,TRY/NZD,CCY,CURRENCY,Foreign Exchange,NZD,NZD,0.5653,0.4766,0.5825,,
ZARRSD=X,ZAR/RSD,CCY,CURRENCY,Foreign Exchange,,,8.8383,7.9628,9.6687,,
EURNOKFIX=X,EUR/NOK FIXING,CCY,CURRENCY,Foreign Exchange,NOK,NOK,8.6601,,,,
SEKUSD=X,SEK/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.1177,0.1126,0.1474,,
EUR-SAR.F,EUR/SAR,FRA,CURRENCY,Foreign Exchange,SAR,SAR,4.1332,3.9480,5.1028,,
KESTND=X,KES/TND,CCY,CURRENCY,Foreign Exchange,TND,TND,0.0193,0.0189,0.0220,,
JPYINR=X,JPY/INR,CCY,CURRENCY,Foreign Exchange,INR,INR,0.5140,0.5077,0.6067,,
MYRCHF=X,MYR/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.2492,0.2020,0.2974,,
SEKLTL=X,SEK/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,0.3751,0.3302,0.3838,,
AUDBSD=X,AUD/BSD,CCY,CURRENCY,Foreign Exchange,BSD,BSD,0.7467,0.7373,0.9471,,
PHPCAD=X,PHP/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,0.0282,0.0245,0.0290,,
CHFMDL=X,CHF/MDL,CCY,CURRENCY,Foreign Exchange,MDL,MDL,20.1274,14.8875,23.1071,,
THBNGN=X,THB/NGN,CCY,CURRENCY,Foreign Exchange,NGN,NGN,5.8394,4.9892,6.3250,,
CZKVUV=X,CZK/VUV,CCY,CURRENCY,Foreign Exchange,VUV,VUV,4.5245,4.1675,4.8224,,
GBPTMT=X,GBP/TMT,CCY,CURRENCY,Foreign Exchange,,,5.4710,4.2855,5.5754,,
LTLAUD=X,LTL/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,0.4222,0.3993,0.4524,,
EURSYP=X,EUR/SYP,CCY,CURRENCY,Foreign Exchange,SYP,SYP,207.9289,162.5212,220.2869,,
COPCLP=X,COP/CLP,CCY,CURRENCY,Foreign Exchange,CLP,CLP,0.2393,0.2375,0.3095,,
JPYLKR=X,JPY/LKR,CCY,CURRENCY,Foreign Exchange,LKR,LKR,1.0832,1.0609,1.2875,,
CHFBRL=X,CHF/BRL,CCY,CURRENCY,Foreign Exchange,BRL,BRL,3.3193,2.3931,3.6480,,
NZDCNY=X,NZD/CNY,CCY,CURRENCY,Foreign Exchange,CNY,CNY,4.1604,4.1108,5.4771,,
JODRUB=X,JOD/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,80.0212,48.3750,110.9852,,
HKDPEN=X,HKD/PEN,CCY,CURRENCY,Foreign Exchange,PEN,PEN,0.4105,0.3577,0.4113,,
BDTGBP=X,BDT/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.0082,0.0075,0.0089,,
ZARSAR=X,ZAR/SAR,CCY,CURRENCY,Foreign Exchange,SAR,SAR,0.3039,0.2969,0.3583,,
19754120.SW,SILBER 999/1000    ,EBS,CURRENCY,Foreign Exchange,CHF,CHF,17.4700,,,,
JPYYER=X,JPY/YER,CCY,CURRENCY,Foreign Exchange,YER,YER,1.7425,1.7074,2.1253,,
MADTND=X,MAD/TND,CCY,CURRENCY,Foreign Exchange,TND,TND,0.2004,0.1937,0.2101,,
TWDUSD=X,TWD/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0322,0.0312,0.0335,,
EURSVC=X,EUR/SVC,CCY,CURRENCY,Foreign Exchange,SVC,SVC,9.6225,9.1455,11.9200,,
OMRKES=X,OMR/KES,CCY,CURRENCY,Foreign Exchange,KES,KES,264.4260,227.4734,269.3494,,
SCRUSD=X,SCR/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0775,0.0700,0.0824,,
SGDBGN=X,SGD/BGN FIXING,CCY,CURRENCY,Foreign Exchange,BGN,BGN,1.3040,1.1562,1.3621,,
EGPKES=X,EGP/KES,CCY,CURRENCY,Foreign Exchange,KES,KES,13.0034,11.9186,13.2439,,
GBPAOA=X,GBP/AOA,CCY,CURRENCY,Foreign Exchange,AOA,AOA,196.1513,155.2818,196.4971,,
CHFISK=X,CHF/ISK,CCY,CURRENCY,Foreign Exchange,ISK,ISK,141.5672,124.9433,182.1682,,
PHPTWD=X,PHP/TWD,CCY,CURRENCY,Foreign Exchange,TWD,TWD,0.6860,0.6741,0.7202,,
CHFSRD=X,CHF/SRD,CCY,CURRENCY,Foreign Exchange,,,3.4830,3.2226,4.6041,,
EURQAR=X,EUR/QAR,CCY,CURRENCY,Foreign Exchange,QAR,QAR,4.0107,3.8081,4.9611,,
GBPGYD=X,GBP/GYD,CCY,CURRENCY,Foreign Exchange,GYD,GYD,323.8994,299.6753,357.9473,,
IDRKRW=X,IDR/KRW,CCY,CURRENCY,Foreign Exchange,KRW,KRW,0.0857,0.0819,0.0921,,
GBPVEF=X,GBP/VEF,CCY,CURRENCY,Foreign Exchange,,,9.9260,9.2499,10.8167,,
RONINR=X,RON/INR,CCY,CURRENCY,Foreign Exchange,INR,INR,15.7989,14.7923,18.7927,,
KZT=X,USD/KZT,CCY,CURRENCY,Foreign Exchange,KZT,KZT,187.0600,180.8650,187.0600,,
CNYSEK=X,CNY/SEK,CCY,CURRENCY,Foreign Exchange,SEK,SEK,1.3681,1.0922,1.4296,,
AWGCHF=X,AWG/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.5293,0.4015,0.5721,,
